,Video_name,frame_name,face_name,Anger,Disgust,Fear,Happy,Sad,Surprise,Neutral,Dominant,Coefficient,Coefficient/s
356,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0099.jpg,mark_zuckerbergs_testimony_before_congress-0099-1.jpg,0.14124611,0.000433821,0.118830591,0.065692522,0.342718095,0.00465207,0.326426834,Sad,1,1
357,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0099.jpg,mark_zuckerbergs_testimony_before_congress-0099-2.jpg,0.059387814,0.002931922,0.137052596,0.131605089,0.452335417,0.015094345,0.201592892,Sad,1,1.666666667
358,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0099.jpg,mark_zuckerbergs_testimony_before_congress-0099-3.jpg,0.154921845,0.008502289,0.341725767,0.084835872,0.287776232,0.029617365,0.092620715,Fear,3,1.666666667
359,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0160.jpg,mark_zuckerbergs_testimony_before_congress-0160-1.jpg,0.150446907,0.003406685,0.205742523,0.008487761,0.52748853,0.002085059,0.102342561,Sad,1,1.666666667
360,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0097.jpg,mark_zuckerbergs_testimony_before_congress-0097-1.jpg,0.139394164,0.000334589,0.196272612,0.014800307,0.407872647,0.00200741,0.239318341,Sad,1,1.666666667
361,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0097.jpg,mark_zuckerbergs_testimony_before_congress-0097-2.jpg,0.341733307,0.056987651,0.400585085,0.002357617,0.15422909,0.018866835,0.025240466,Fear,3,1.666666667
362,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0097.jpg,mark_zuckerbergs_testimony_before_congress-0097-3.jpg,0.073538736,0.004040471,0.19164373,0.134167954,0.393454373,0.02747594,0.175678745,Sad,1,1.666666667
363,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0264.jpg,mark_zuckerbergs_testimony_before_congress-0264-1.jpg,0.154769212,0.038093612,0.318751991,0.05824187,0.403074592,0.007348918,0.019719835,Sad,1,1
364,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0206.jpg,mark_zuckerbergs_testimony_before_congress-0206-1.jpg,0.104615517,0.00086492,0.156851664,0.024283674,0.559463978,0.004389681,0.149530515,Sad,1,1
365,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0206.jpg,mark_zuckerbergs_testimony_before_congress-0206-2.jpg,0.097799905,0.000587562,0.380820125,0.002580537,0.414940566,0.006826178,0.096445113,Sad,1,1
366,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0158.jpg,mark_zuckerbergs_testimony_before_congress-0158-1.jpg,0.158995762,0.010465631,0.235629156,0.008054447,0.532352805,0.004079141,0.050422978,Sad,1,1
367,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0157.jpg,mark_zuckerbergs_testimony_before_congress-0157-1.jpg,0.133008674,0.003349765,0.226137072,0.001889495,0.55635947,0.00199974,0.077255778,Sad,1,1
368,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0096.jpg,mark_zuckerbergs_testimony_before_congress-0096-1.jpg,0.131540194,0.000261541,0.183261633,0.022385992,0.373302221,0.001510787,0.287737608,Sad,1,1
369,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0096.jpg,mark_zuckerbergs_testimony_before_congress-0096-2.jpg,0.35241428,0.132102102,0.366842717,0.003907617,0.108683877,0.019362239,0.016687157,Fear,3,1.666666667
370,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0096.jpg,mark_zuckerbergs_testimony_before_congress-0096-3.jpg,0.064185306,0.000862819,0.202863216,0.084274359,0.331437826,0.024427339,0.291949064,Sad,1,1.666666667
371,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0180.jpg,mark_zuckerbergs_testimony_before_congress-0180-1.jpg,0.05276382,0.002859252,0.273410082,0.004623049,0.453743786,0.031028984,0.181571066,Sad,1,1.666666667
372,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0167.jpg,mark_zuckerbergs_testimony_before_congress-0167-1.jpg,0.152807027,0.001490727,0.246000707,0.039859176,0.345325351,0.005242184,0.209274888,Sad,1,1.666666667
373,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0167.jpg,mark_zuckerbergs_testimony_before_congress-0167-2.jpg,0.147014514,0.002637322,0.196758077,0.013435511,0.534997582,0.009107187,0.096049801,Sad,1,1.666666667
374,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0167.jpg,mark_zuckerbergs_testimony_before_congress-0167-3.jpg,0.155781493,0.00105485,0.375514805,0.000807997,0.354660898,0.005422952,0.106756926,Fear,3,1.666666667
375,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0141.jpg,mark_zuckerbergs_testimony_before_congress-0141-1.jpg,0.214828968,0.00415938,0.210900962,0.002000413,0.518303156,0.001551664,0.04825547,Sad,1,1
376,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0174.jpg,mark_zuckerbergs_testimony_before_congress-0174-1.jpg,0.239468336,0.003633765,0.153997451,0.092090368,0.272388458,0.040957846,0.197463751,Sad,1,1
377,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0164.jpg,mark_zuckerbergs_testimony_before_congress-0164-1.jpg,0.12208946,0.001115471,0.246218681,0.003231946,0.396163672,0.007336177,0.223844588,Sad,1,1
378,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0164.jpg,mark_zuckerbergs_testimony_before_congress-0164-2.jpg,0.139991403,0.00198891,0.197332829,0.014713643,0.555641234,0.006176424,0.084155522,Sad,1,0.666666667
379,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0017.jpg,mark_zuckerbergs_testimony_before_congress-0017-1.jpg,0.125516355,0.000777002,0.172895268,0.115084313,0.361534178,0.004127475,0.220065325,Sad,1,0.666666667
380,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0017.jpg,mark_zuckerbergs_testimony_before_congress-0017-2.jpg,0.010914556,0.000403553,0.007280081,0.957910955,0.010070929,0.003312771,0.010107169,Happy,0,0.666666667
381,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0017.jpg,mark_zuckerbergs_testimony_before_congress-0017-3.jpg,0.001561674,0.000109978,0.00140994,0.987196803,0.003809347,0.001987964,0.003924132,Happy,0,1.333333333
382,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0247.jpg,mark_zuckerbergs_testimony_before_congress-0247-1.jpg,0.19399868,0.012670618,0.199418053,0.042972382,0.350474834,0.012198223,0.188267261,Sad,1,1.333333333
383,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0169.jpg,mark_zuckerbergs_testimony_before_congress-0169-1.jpg,0.136355892,0.00251097,0.390872031,0.002465484,0.389405876,0.004648172,0.073741555,Fear,3,1.333333333
384,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0169.jpg,mark_zuckerbergs_testimony_before_congress-0169-2.jpg,0.130381793,0.001422245,0.167834133,0.006570113,0.578362465,0.005169226,0.110259943,Sad,1,0.666666667
385,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0172.jpg,mark_zuckerbergs_testimony_before_congress-0172-1.jpg,0.091684811,0.001332585,0.127634078,0.143385619,0.204260513,0.067242488,0.364459932,Neutral,0,0.666666667
386,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0251.jpg,mark_zuckerbergs_testimony_before_congress-0251-1.jpg,0.116906278,0.001694476,0.279422015,0.027015466,0.43165797,0.015456175,0.127847672,Sad,1,0.666666667
387,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0223.jpg,mark_zuckerbergs_testimony_before_congress-0223-1.jpg,0.079687089,0.000327375,0.167942703,0.01989875,0.448210835,0.003044388,0.280888826,Sad,1,1.666666667
388,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0223.jpg,mark_zuckerbergs_testimony_before_congress-0223-2.jpg,0.067839682,0.001429178,0.449831843,0.002253859,0.421354562,0.002520258,0.0547706,Fear,3,1.666666667
389,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0223.jpg,mark_zuckerbergs_testimony_before_congress-0223-3.jpg,0.145776615,0.041708488,0.21160163,0.008554259,0.562687755,0.005737649,0.023933563,Sad,1,1.666666667
390,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0187.jpg,mark_zuckerbergs_testimony_before_congress-0187-1.jpg,0.127441451,0.012248951,0.321369529,0.000839138,0.440214157,0.007674942,0.090211838,Sad,1,1.666666667
391,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0190.jpg,mark_zuckerbergs_testimony_before_congress-0190-1.jpg,0.062219806,0.00454167,0.276779026,0.006557011,0.542194843,0.010526043,0.097181618,Sad,1,1.666666667
392,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0257.jpg,mark_zuckerbergs_testimony_before_congress-0257-1.jpg,0.08979401,0.000652618,0.362768203,0.020681903,0.191061676,0.090644911,0.244396627,Fear,3,1.666666667
393,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0027.jpg,mark_zuckerbergs_testimony_before_congress-0027-1.jpg,0.003856485,0.000115453,0.006115273,0.956084847,0.019164771,0.001932084,0.012731104,Happy,0,0.333333333
394,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0027.jpg,mark_zuckerbergs_testimony_before_congress-0027-2.jpg,0.028403303,0.003794635,0.027926199,0.807094812,0.096944474,0.006571115,0.029265469,Happy,0,0.333333333
395,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0027.jpg,mark_zuckerbergs_testimony_before_congress-0027-3.jpg,0.139094055,0.011282488,0.069704257,0.332491219,0.343942434,0.008438176,0.095047332,Sad,1,0.333333333
396,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0163.jpg,mark_zuckerbergs_testimony_before_congress-0163-1.jpg,0.173098668,0.003455416,0.319331259,0.009837793,0.377502948,0.009979642,0.106794283,Sad,1,0.666666667
397,mark_zuckerbergs_testimony_before_congress,mark_zuckerbergs_testimony_before_congress-0163.jpg,mark_zuckerbergs_testimony_before_congress-0163-2.jpg,0.092915289,0.001359249,0.235006541,0.006429298,0.563218951,0.003124109,0.09794654,Sad,1,0.666666667
